Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
21:58:48:12386,0.374037,0,0.017,0.177,-0.035,0.017,-0.008,0.003,488,-0.00152493,620
21:58:48:17523,0.374037,0,-0.079,0.123,-0.01,0.016,-0.011,0.001,488,-0.00152493,620
21:58:48:22512,0.374037,0,-0.092,0.073,-0.124,0.014,-0.01,0.002,488,-0.00152493,620
21:58:48:27671,0.374034,-0.000210403,-0.044,0.019,-0.241,0.01,-0.004,0.004,488,-0.00152493,620
21:58:48:32641,0.374034,-0.000465582,0.028,0.022,-0.182,0.009,0.002,0.004,488,-0.00152493,620
21:58:48:37767,0.374034,-0.000820786,0.173,0.077,0.007,0.01,0.014,0.005,488,-0.00152493,620
21:58:48:42769,0.374031,-0.00127593,0.253,0.12,0.085,0.013,0.019,0.005,488,-0.00152493,620
21:58:48:47891,0.374074,-0.0018315,0.263,0.167,0.079,0.019,0.018,0.007,488,-0.00152493,620
21:58:48:52889,0.374067,-0.00248683,0.191,0.194,0.042,0.023,0.013,0.008,488,-0.00152493,620
21:58:48:58014,0.374057,-0.00324213,0.038,0.231,0,0.025,0.004,0.009,488,-0.00152493,620
21:58:48:63017,0.374044,-0.0040973,-0.063,0.231,-0.013,0.021,-0.001,0.009,488,-0.00152493,620
21:58:48:68145,0.374069,-0.00505291,-0.079,0.203,0.004,0.017,-0.001,0.008,488,-0.00152493,620
21:58:48:73265,0.374041,-0.00610787,-0.044,0.161,0.088,0.013,0,0.004,488,-0.00152493,620
21:58:48:78249,0.374052,-0.00726355,0.004,0.17,0.166,0.013,0.003,0.003,485,-0.00170088,620
21:58:48:83265,0.374054,-0.0085189,0.097,0.241,0.244,0.017,0.009,0.008,479,-0.00205279,620
21:58:48:88434,0.374042,-0.00987379,0.157,0.291,0.221,0.021,0.012,0.016,479,-0.00205279,620
21:58:48:93396,0.374063,-0.0113296,0.202,0.312,0.029,0.025,0.011,0.026,467,-0.0027566,620
21:58:48:98443,0.374069,-0.0128848,0.166,0.278,-0.165,0.027,0.006,0.027,452,-0.00363636,620
21:58:48:103633,0.374056,-0.0145396,-0.028,0.11,-0.397,0.024,-0.001,0.028,452,-0.00363636,620
21:58:48:108526,0.37407,-0.0162951,-0.233,-0.161,-0.429,0.015,-0.006,0.029,433,-0.00475073,620
21:58:48:113625,0.374061,-0.0181492,-0.518,-0.954,-0.305,-0.013,-0.011,0.013,413,-0.00592375,620
21:58:48:118761,0.374075,-0.0201046,-0.597,-1.723,-0.186,-0.041,-0.016,-0.016,413,-0.00592375,620
21:58:48:123745,0.374059,-0.0221577,-0.476,-2.945,-0.074,-0.076,-0.022,-0.073,391,-0.00721408,620
21:58:48:128893,0.374059,-0.0243109,-0.244,-3.589,-0.063,-0.087,-0.019,-0.096,391,-0.00721408,620
21:58:48:133885,0.374033,-0.0265352,0.272,-4.096,-0.093,-0.089,0.006,-0.097,368,-0.00856305,620
21:58:48:139014,0.374035,-0.0286891,0.791,-4.062,-0.042,-0.085,0.049,-0.084,347,-0.00979472,620
21:58:48:143951,0.374034,-0.0307437,0.926,-3.807,0.079,-0.079,0.068,-0.08,347,-0.00979472,620
21:58:48:149222,0.374069,-0.0327016,0.558,-3.29,0.266,-0.064,0.054,-0.076,329,-0.0108504,620
21:58:48:154198,0.37406,-0.0345563,-0.008,-3.042,0.252,-0.057,0.02,-0.069,316,-0.0116129,620
21:58:48:159270,0.374051,-0.0363114,-0.898,-3.024,-0.023,-0.064,-0.038,-0.059,316,-0.0116129,620
21:58:48:164311,0.374046,-0.0379674,-1.237,-3.157,-0.225,-0.077,-0.063,-0.058,305,-0.0122581,620
21:58:48:169190,0.374047,-0.0395228,-1.11,-3.142,-0.275,-0.087,-0.061,-0.061,305,-0.0122581,620
21:58:48:174436,0.374055,-0.0409812,-0.615,-2.802,-0.133,-0.081,-0.031,-0.056,299,-0.01261,620
21:58:48:179516,0.374072,-0.0423388,0.391,-1.93,0.155,-0.058,0.036,-0.033,299,-0.01261,620
21:58:48:184502,0.374055,-0.0435901,0.875,-1.393,0.3,-0.044,0.073,-0.017,299,-0.01261,620
21:58:48:189640,0.374053,-0.0447484,0.825,-1.079,0.373,-0.039,0.079,-0.007,303,-0.0123754,620
21:58:48:194643,0.374064,-0.0458058,0.334,-1.221,0.333,-0.048,0.049,-0.013,312,-0.0118475,620
21:58:48:199810,0.374047,-0.0467607,-0.412,-1.67,0.295,-0.064,-0.013,-0.037,312,-0.0118475,620
21:58:48:204766,0.374046,-0.0476145,-0.492,-1.917,0.409,-0.068,-0.039,-0.056,330,-0.0107918,620
21:58:48:209899,0.374064,-0.0483752,0.231,-1.967,0.748,-0.063,-0.017,-0.075,358,-0.00914956,620
21:58:48:214899,0.374056,-0.0490292,1.034,-1.722,0.868,-0.062,0.034,-0.071,358,-0.00914956,620
21:58:48:220062,0.374069,-0.0495864,1.902,-0.97,0.541,-0.059,0.122,-0.042,391,-0.00721408,620
21:58:48:225020,0.374058,-0.0500405,1.525,-0.042,-0.266,-0.038,0.126,-0.001,391,-0.00721408,620
21:58:48:230125,0.374067,-0.0503975,0.565,0.519,-0.782,-0.013,0.058,0.022,429,-0.00498534,620
21:58:48:235159,0.374054,-0.0506514,-1.114,1.341,-1.176,0.025,-0.089,0.051,468,-0.00269795,620
21:58:48:240273,0.374065,-0.0508085,-1.807,2.008,-1.182,0.047,-0.155,0.068,468,-0.00269795,620
21:58:48:245272,0.374049,-0.0508658,-1.795,3.154,-1.074,0.074,-0.148,0.092,507,-0.000410557,620
21:58:48:250379,0.37406,-0.0508228,-1.307,3.767,-1.103,0.087,-0.094,0.103,545,0.00181818,620
21:58:48:255385,0.37405,-0.0506767,-0.549,4.009,-1.365,0.087,-0.02,0.106,545,0.00181818,620
21:58:48:260547,0.374058,-0.0504333,-0.251,3.678,-1.526,0.077,-0.003,0.097,582,0.00398827,620
21:58:48:265436,0.374067,-0.0501899,0.032,2.784,-1.378,0.062,-0.011,0.067,582,0.00398827,620
21:58:48:270627,0.374057,-0.0500441,0.315,2.194,-0.978,0.058,-0.017,0.045,573,0.00346041,620
21:58:48:275633,0.374067,-0.050001,0.896,1.562,-0.31,0.05,-0.008,0.019,547,0.00193548,620
21:58:48:276422,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276464,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276489,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276512,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276536,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276559,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276582,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276605,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276628,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276651,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276674,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276697,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276720,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276743,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276766,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276789,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276812,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276835,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276859,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276881,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276905,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276929,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276952,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:276974,0.374067,-0.050001,0.896,1.562,-0.31,-0.05,-0.008,0.019,547,0.00463343
21:58:48:277019,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277055,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277079,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277102,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277124,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277149,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277177,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277200,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277222,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277245,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277268,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277291,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277314,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277350,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277374,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277397,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277419,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277442,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277464,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277486,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277509,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277531,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277554,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277576,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277599,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277621,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277643,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277666,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277689,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277711,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277734,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277756,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277779,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277803,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277825,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277848,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277870,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277893,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277915,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277938,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277960,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:277982,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:278005,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:278027,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:278050,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:278073,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:278095,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
21:58:48:278118,0.374067,-0.050001,1.057,1.414,-0.174,-0.044,-0.001,0.015,547,0.00463343
